execution_date,PO_ID,PO_NUM,TP_Name,CUSTOMER_NUM,CUSTOMER_NAME,ORDER_ENTRY_DATE,REQ_RECEIPT_DATE,PO,WSO,POA,POC,INV,WSA,ASN,Num_Complete,Num_Required,done_date
2020-07-18 00:00:00.000,12103,2318625037,WAL-MART,NA,Cus Not Found,2020-06-24 00:00:00.000,06-27-2020,06-24-2020,06-24-2020,NA,NA,06-30-2020,NA,NA,3,2,
2020-07-18 00:00:00.000,13142,2318625698,WAL-MART,NA,Cus Not Found,2020-07-01 00:00:00.000,07-04-2020,07-01-2020,07-01-2020,NA,NA,07-08-2020,NA,NA,3,2,
2020-07-18 00:00:00.000,14024,2318626361,WAL-MART,NA,Cus Not Found,2020-07-08 00:00:00.000,07-11-2020,07-08-2020,07-08-2020,NA,NA,07-15-2020,NA,NA,3,2,
2020-07-18 00:00:00.000,14075,2318626440,WAL-MART,NA,Cus Not Found,2020-07-08 00:00:00.000,07-11-2020,07-08-2020,07-08-2020,NA,NA,07-15-2020,NA,NA,3,2,
2020-07-18 00:00:00.000,15062,2318627235,WAL-MART,NA,Cus Not Found,2020-07-15 00:00:00.000,07-18-2020,07-15-2020,07-15-2020,NA,NA,Open,NA,NA,2,2,07-15-2020
2020-07-18 00:00:00.000,14770,23209080,SYSCO,C00067116,SYSCO INTERMOUNTAIN  INC.,2020-07-13 00:00:00.000,07-24-2020,07-13-2020,07-15-2020,07-14-2020,NA,Open,NA,NA,3,3,07-15-2020
2020-05-28 00:00:00.000,6587,23355770,SYSCO,C00190462,SYSCO DENVER  INC.,2020-05-12 00:00:00.000,05-21-2020,05-12-2020,NA,05-12-2020,NA,05-22-2020,NA,NA,3,3,05-22-2020
2020-06-08 00:00:00.000,8177,23381570,SYSCO,C00190462,SYSCO DENVER  INC.,2020-05-29 00:00:00.000,06-04-2020,05-29-2020,NA,05-29-2020,NA,06-06-2020,NA,NA,3,3,06-06-2020
2020-06-19 00:00:00.000,7964,23384530,SYSCO,C00190462,SYSCO DENVER  INC.,2020-05-27 00:00:00.000,06-11-2020,05-27-2020,NA,05-27-2020,NA,06-13-2020,NA,NA,3,3,06-13-2020
2020-07-01 00:00:00.000,10424,23409850,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-11 00:00:00.000,06-25-2020,06-11-2020,NA,06-08-2020,NA,06-25-2020,NA,NA,3,3,06-25-2020
2020-06-23 00:00:00.000,9221,23411170,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-03 00:00:00.000,06-18-2020,06-03-2020,NA,06-03-2020,NA,06-17-2020,NA,NA,3,3,06-17-2020
2020-07-01 00:00:00.000,11769,23428410,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-22 00:00:00.000,06-25-2020,06-22-2020,NA,06-16-2020,NA,06-25-2020,NA,NA,3,3,06-25-2020
2020-07-01 00:00:00.000,10452,23432480,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-11 00:00:00.000,06-25-2020,06-11-2020,NA,06-12-2020,NA,06-25-2020,NA,NA,3,3,06-25-2020
2020-06-25 00:00:00.000,10523,23434690,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-12 00:00:00.000,06-18-2020,06-12-2020,NA,06-12-2020,NA,06-19-2020,NA,NA,3,3,06-19-2020
2020-07-03 00:00:00.000,10991,23443340,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-16 00:00:00.000,07-02-2020,06-16-2020,NA,06-17-2020,NA,06-27-2020,NA,NA,3,3,06-27-2020
2020-07-13 00:00:00.000,11905,23445350,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-23 00:00:00.000,07-02-2020,06-23-2020,NA,06-23-2020,NA,07-07-2020,NA,NA,3,3,07-07-2020
2020-07-01 00:00:00.000,11801,23456690,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-22 00:00:00.000,06-25-2020,06-22-2020,NA,06-22-2020,NA,06-25-2020,NA,NA,3,3,06-25-2020
2020-07-07 00:00:00.000,11962,23460700,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-23 00:00:00.000,07-09-2020,06-23-2020,NA,06-24-2020,NA,07-01-2020,NA,NA,3,3,07-01-2020
2020-07-16 00:00:00.000,12962,23462240,SYSCO,C00190462,SYSCO DENVER  INC.,2020-06-30 00:00:00.000,07-09-2020,06-30-2020,NA,06-30-2020,NA,07-10-2020,NA,NA,3,3,07-10-2020
2020-07-18 00:00:00.000,14880,23499900,SYSCO,C00190462,SYSCO DENVER  INC.,2020-07-14 00:00:00.000,07-23-2020,07-14-2020,NA,07-14-2020,NA,Open,NA,NA,2,3,
2020-05-31 00:00:00.000,5563,2367844178,WAL-MART,NA,Cus Not Found,1899-12-30 00:00:00.000,04-18-2020,12-30-1899,NA,NA,NA,Open,NA,NA,1,2,
2020-05-31 00:00:00.000,5739,2367844474,WAL-MART,NA,Cus Not Found,1899-12-30 00:00:00.000,04-25-2020,12-30-1899,NA,NA,NA,Open,NA,NA,1,2,
2020-05-31 00:00:00.000,5836,2367844772,WAL-MART,NA,Cus Not Found,1899-12-30 00:00:00.000,05-02-2020,12-30-1899,05-03-2020,NA,NA,05-13-2020,NA,NA,3,2,
2020-06-08 00:00:00.000,6698,2367845386,WAL-MART,NA,Cus Not Found,2020-05-13 00:00:00.000,05-16-2020,05-13-2020,05-13-2020,NA,NA,05-20-2020,NA,NA,3,2,
2020-07-10 00:00:00.000,10146,2367846595,WAL-MART,NA,Cus Not Found,2020-06-10 00:00:00.000,06-13-2020,06-10-2020,06-10-2020,NA,NA,06-17-2020,NA,NA,3,2,
2020-07-18 00:00:00.000,12104,2367847210,WAL-MART,NA,Cus Not Found,2020-06-24 00:00:00.000,06-27-2020,06-24-2020,06-24-2020,NA,NA,06-30-2020,NA,NA,3,2,
2020-07-17 00:00:00.000,11128,2168277940,WAL-MART,NA,Cus Not Found,2020-06-17 00:00:00.000,06-20-2020,06-17-2020,06-17-2020,NA,NA,06-25-2020,NA,NA,3,2,
2020-05-11 00:00:00.000,4685,21692920,SYSCO,C00036210,SYSCO EASTERN MARYLAND  LLC,1899-12-30 00:00:00.000,04-08-2020,12-30-1899,NA,Open,NA,Open,NA,NA,1,3,
2020-07-05 00:00:00.000,9575,21699140,SYSCO,C00063370,SYSCO OKLAHOMA  LLC,2020-06-05 00:00:00.000,06-12-2020,06-05-2020,06-08-2020,06-05-2020,NA,06-17-2020,NA,NA,4,3,
2020-05-13 00:00:00.000,5199,21701410,SYSCO,C00036210,SYSCO EASTERN MARYLAND  LLC,2020-04-28 00:00:00.000,05-06-2020,04-28-2020,NA,04-28-2020,NA,05-07-2020,NA,NA,3,3,05-07-2020
2020-06-23 00:00:00.000,9791,21712570,SYSCO,C00063370,SYSCO OKLAHOMA  LLC,2020-06-08 00:00:00.000,06-12-2020,06-08-2020,NA,06-08-2020,NA,06-17-2020,NA,NA,3,3,06-17-2020
2020-05-31 00:00:00.000,7569,217-1417462,SYSCO,C00161612,SYSCO WINNIPEG,2020-05-22 00:00:00.000,06-05-2020,05-22-2020,NA,05-26-2020,NA,05-30-2020,NA,NA,3,3,05-30-2020
2020-07-08 00:00:00.000,12744,217-1421087,SYSCO,C00161612,SYSCO WINNIPEG,2020-06-29 00:00:00.000,07-13-2020,06-29-2020,NA,06-29-2020,NA,07-02-2020,NA,NA,3,3,07-02-2020
2020-07-18 00:00:00.000,11457,21716520,SYSCO,C00063370,SYSCO OKLAHOMA  LLC,2020-06-19 00:00:00.000,06-26-2020,06-19-2020,06-19-2020,06-19-2020,NA,07-01-2020,NA,NA,4,3,
2020-07-18 00:00:00.000,11459,21716530,SYSCO,C00063370,SYSCO OKLAHOMA  LLC,2020-06-19 00:00:00.000,06-26-2020,06-19-2020,06-19-2020,06-19-2020,NA,06-27-2020,NA,NA,4,3,
2020-05-31 00:00:00.000,7946,21725020,SYSCO,C00164822,SYSCO ARKANSAS  LLC,2020-05-27 00:00:00.000,06-05-2020,05-27-2020,NA,05-27-2020,NA,05-30-2020,NA,NA,3,3,05-30-2020
2020-06-08 00:00:00.000,9269,21731940,SYSCO,C00164822,SYSCO ARKANSAS  LLC,2020-06-03 00:00:00.000,06-12-2020,06-03-2020,NA,06-03-2020,NA,06-06-2020,NA,NA,3,3,06-06-2020
2020-07-18 00:00:00.000,13546,21737290,SYSCO,C00063370,SYSCO OKLAHOMA  LLC,2020-07-03 00:00:00.000,07-10-2020,07-03-2020,07-06-2020,07-06-2020,NA,07-14-2020,NA,NA,4,3,
2020-05-20 00:00:00.000,6095,21740320,SYSCO,C00036210,MAGGIANO S 198 - BRIDGEWATER,2020-05-06 00:00:00.000,05-07-2020,05-06-2020,NA,HOLD,NA,05-07-2020,NA,NA,2,3,
2020-07-18 00:00:00.000,14457,21746740,SYSCO,C00063370,SYSCO OKLAHOMA  LLC,2020-07-10 00:00:00.000,07-17-2020,07-10-2020,07-13-2020,07-10-2020,NA,Open,NA,NA,3,3,07-13-2020
2020-07-18 00:00:00.000,15436,21753860,SYSCO,C00063370,SYSCO OKLAHOMA  LLC,2020-07-17 00:00:00.000,07-24-2020,07-17-2020,NA,07-17-2020,NA,Open,NA,NA,2,3,
2020-07-14 00:00:00.000,13114,21763980,SYSCO,C00164822,SYSCO ARKANSAS  LLC,2020-07-01 00:00:00.000,07-10-2020,07-01-2020,NA,07-01-2020,NA,07-08-2020,NA,NA,3,3,07-08-2020
2020-07-18 00:00:00.000,14971,21780070,SYSCO,C00164822,SYSCO ARKANSAS  LLC,2020-07-15 00:00:00.000,07-24-2020,07-15-2020,NA,07-15-2020,NA,Open,NA,NA,2,3,
2020-06-25 00:00:00.000,10400,21793790,SYSCO,C00036210,SYSCO EASTERN MARYLAND  LLC,2020-06-12 00:00:00.000,06-18-2020,06-12-2020,NA,06-12-2020,NA,06-19-2020,NA,NA,3,3,06-19-2020
2020-07-18 00:00:00.000,13749,21860140,SYSCO,C00036210,SYSCO EASTERN MARYLAND  LLC,2020-07-06 00:00:00.000,07-13-2020,07-06-2020,NA,07-06-2020,NA,07-14-2020,NA,NA,3,3,07-14-2020
2020-05-09 00:00:00.000,5191,21868610,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-04-28 00:00:00.000,05-11-2020,04-28-2020,NA,04-28-2020,NA,05-03-2020,NA,NA,3,3,05-03-2020
2020-05-14 00:00:00.000,6057,21878180,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-05-05 00:00:00.000,05-18-2020,05-05-2020,NA,05-05-2020,NA,05-08-2020,NA,NA,3,3,05-08-2020
2020-05-28 00:00:00.000,7177,21894490,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-05-19 00:00:00.000,05-28-2020,05-19-2020,NA,05-19-2020,NA,05-22-2020,NA,NA,3,3,05-22-2020
2020-05-31 00:00:00.000,7737,21900000,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-05-26 00:00:00.000,06-04-2020,05-26-2020,NA,05-26-2020,NA,05-29-2020,NA,NA,3,3,05-29-2020
2020-06-08 00:00:00.000,9009,21908110,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-06-02 00:00:00.000,06-11-2020,06-02-2020,NA,06-02-2020,NA,06-06-2020,NA,NA,3,3,06-06-2020
2020-06-18 00:00:00.000,10228,21916880,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-06-10 00:00:00.000,06-18-2020,06-10-2020,NA,06-09-2020,NA,06-12-2020,NA,NA,3,3,06-12-2020
2020-06-25 00:00:00.000,10911,21924670,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-06-16 00:00:00.000,06-25-2020,06-16-2020,NA,06-16-2020,NA,06-19-2020,NA,NA,3,3,06-19-2020
2020-07-03 00:00:00.000,12409,21933480,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-06-25 00:00:00.000,07-02-2020,06-25-2020,NA,06-23-2020,NA,06-27-2020,NA,NA,3,3,06-27-2020
2020-07-18 00:00:00.000,15509,21960010,SYSCO,C00610535,SYSCO NEW MEXICO  LLC,2020-07-17 00:00:00.000,07-23-2020,07-17-2020,NA,07-14-2020,NA,07-17-2020,NA,NA,3,3,07-17-2020
2020-05-11 00:00:00.000,4679,220-1682169,Performance Food Group,C00534180,ZOCALO,1899-12-30 00:00:00.000,04-02-2020,12-30-1899,NA,04-12-2020,NA,Open,NA,NA,2,3,
2020-04-22 00:00:00.000,4799,220-1685698,Performance Food Group,C00534180,MG AT THE SUMMIT,2020-04-14 00:00:00.000,04-16-2020,04-14-2020,NA,04-14-2020,NA,04-16-2020,NA,NA,3,3,04-16-2020
2020-04-29 00:00:00.000,4912,220-1686916,Performance Food Group,C00534180,GRIT COFFEE - STONEFIELD,2020-04-20 00:00:00.000,04-22-2020,04-20-2020,NA,04-21-2020,NA,04-23-2020,NA,NA,3,3,04-23-2020
2020-05-04 00:00:00.000,5051,220-1688160,Performance Food Group,C00534180,ON THE MARK MEALS,2020-04-24 00:00:00.000,04-27-2020,04-24-2020,NA,04-24-2020,NA,04-28-2020,NA,NA,3,3,04-28-2020
2020-05-05 00:00:00.000,5119,220-1688589,Performance Food Group,C00534180,ROOTS NTRL KITCHEN GRACE,2020-04-27 00:00:00.000,04-29-2020,04-27-2020,NA,04-27-2020,NA,04-29-2020,NA,NA,3,3,04-29-2020
2020-05-08 00:00:00.000,5278,220-1689535,Performance Food Group,C00534180,DEMORE PIZZERIA,2020-04-30 00:00:00.000,04-30-2020,04-30-2020,NA,04-30-2020,NA,05-02-2020,NA,NA,3,3,05-02-2020
2020-05-19 00:00:00.000,5315,220-1689565,Performance Food Group,C00534180,VIRGINIA FOODSERVICE GRP,2020-04-30 00:00:00.000,05-08-2020,04-30-2020,NA,05-08-2020,NA,05-13-2020,NA,NA,3,3,05-13-2020
2020-05-13 00:00:00.000,6029,220-1690371,Performance Food Group,C00534180,JAMES RIVER COUNTRY CLUB,2020-05-04 00:00:00.000,05-07-2020,05-04-2020,NA,05-05-2020,NA,05-07-2020,NA,NA,3,3,05-07-2020
2020-05-31 00:00:00.000,6251,220-1690955,Performance Food Group,C00534180,ROOTS NAT KTCH CTRNG,2020-05-06 00:00:00.000,05-08-2020,05-06-2020,NA,05-23-2020,NA,Open,NA,NA,2,3,
2020-05-20 00:00:00.000,6540,220-1692056,Performance Food Group,C00534180,WONGS TACOS,2020-05-11 00:00:00.000,05-14-2020,05-11-2020,NA,05-12-2020,NA,05-14-2020,NA,NA,3,3,05-14-2020
2020-05-20 00:00:00.000,6544,220-1692058,Performance Food Group,C00534180,ROOTS NAT KTCH CTRNG,2020-05-11 00:00:00.000,05-14-2020,05-11-2020,NA,05-12-2020,NA,05-14-2020,NA,NA,3,3,05-14-2020
2020-05-25 00:00:00.000,6917,220-1693193,Performance Food Group,C00534180,ON THE MARK MEALS,2020-05-15 00:00:00.000,05-19-2020,05-15-2020,NA,05-15-2020,NA,05-19-2020,NA,NA,3,3,05-19-2020
2020-05-31 00:00:00.000,7561,220-1694964,Performance Food Group,C00534180,ROOTS NATURAL KITCHEN-PA,2020-05-22 00:00:00.000,05-27-2020,05-22-2020,NA,05-22-2020,NA,05-28-2020,NA,NA,3,3,05-28-2020
2020-05-31 00:00:00.000,7564,220-1694965,Performance Food Group,C00534180,DRUG STORE GRILL (P),2020-05-22 00:00:00.000,05-27-2020,05-22-2020,NA,05-22-2020,NA,05-27-2020,NA,NA,3,3,05-27-2020
2020-06-08 00:00:00.000,9010,220-1697235,Performance Food Group,C00534180,DEMORE PIZZERIA,2020-06-02 00:00:00.000,06-04-2020,06-02-2020,NA,06-02-2020,NA,06-05-2020,NA,NA,3,3,06-05-2020
2020-06-08 00:00:00.000,9276,220-1697560,Performance Food Group,C00534180,REDSKY CAFE,2020-06-03 00:00:00.000,06-05-2020,06-03-2020,NA,06-04-2020,NA,06-06-2020,NA,NA,3,3,06-06-2020
2020-06-16 00:00:00.000,9746,220-1698537,Performance Food Group,C00534180,ROOTS NTRL KITCHEN GRACE,2020-06-08 00:00:00.000,06-10-2020,06-08-2020,NA,06-08-2020,NA,06-10-2020,NA,NA,3,3,06-10-2020
2020-06-16 00:00:00.000,9746,220-1698537,Performance Food Group,C00534180,ROOTS NTRL KITCHEN GRACE,2020-06-08 00:00:00.000,06-10-2020,06-08-2020,NA,06-08-2020,NA,06-10-2020,NA,NA,3,3,06-10-2020
2020-06-16 00:00:00.000,9748,220-1698538,Performance Food Group,C00534180,ROOTS NTRL KITCHEN GRACE,2020-06-08 00:00:00.000,06-10-2020,06-08-2020,NA,06-08-2020,NA,06-10-2020,NA,NA,3,3,06-10-2020
2020-06-16 00:00:00.000,9748,220-1698538,Performance Food Group,C00534180,ROOTS NTRL KITCHEN GRACE,2020-06-08 00:00:00.000,06-10-2020,06-08-2020,NA,06-08-2020,NA,06-10-2020,NA,NA,3,3,06-10-2020
2020-06-19 00:00:00.000,10211,220-1699159,Performance Food Group,C00534180,VIRGINIA FOODSERVICE GRP,2020-06-10 00:00:00.000,06-18-2020,12-30-1899,NA,06-11-2020,NA,Open,NA,NA,2,3,
2020-07-11 00:00:00.000,10304,220-1699393,Performance Food Group,C00534180,YUMMY GOODNESS CATERING,2020-06-11 00:00:00.000,06-15-2020,06-11-2020,NA,06-11-2020,NA,Open,NA,NA,2,3,
2020-06-22 00:00:00.000,10305,220-1699394,Performance Food Group,C00534180,KINLOCH GOLF CLUB,2020-06-11 00:00:00.000,06-15-2020,06-11-2020,NA,06-11-2020,NA,06-16-2020,NA,NA,3,3,06-16-2020
2020-06-22 00:00:00.000,10371,220-1699442,Performance Food Group,C00534180,ROCKFISH,2020-06-11 00:00:00.000,06-15-2020,06-11-2020,NA,06-11-2020,NA,06-16-2020,NA,NA,3,3,06-16-2020
2020-06-24 00:00:00.000,10949,220-1700539,Performance Food Group,C00534180,ROOTS NATURAL KITCHEN-PA,2020-06-16 00:00:00.000,06-18-2020,06-16-2020,NA,06-16-2020,NA,06-18-2020,NA,NA,3,3,06-18-2020
2020-06-25 00:00:00.000,10947,220-1700540,Performance Food Group,C00534180,FOX CHAPEL GOLF CLUB,2020-06-16 00:00:00.000,06-18-2020,06-16-2020,NA,06-16-2020,NA,06-19-2020,NA,NA,3,3,06-19-2020
2020-06-26 00:00:00.000,11328,220-1701100,Performance Food Group,C00534180,FOO DOG (P),2020-06-18 00:00:00.000,06-22-2020,06-18-2020,NA,06-18-2020,NA,06-20-2020,NA,NA,3,3,06-20-2020
2020-07-01 00:00:00.000,11794,220-1701917,Performance Food Group,C00534180,A BOWL OF GOOD,2020-06-22 00:00:00.000,06-25-2020,06-22-2020,NA,06-23-2020,NA,06-25-2020,NA,NA,3,3,06-25-2020
2020-07-18 00:00:00.000,13144,2367847489,WAL-MART,NA,Cus Not Found,2020-07-01 00:00:00.000,07-04-2020,07-01-2020,07-01-2020,NA,NA,07-08-2020,NA,NA,3,2,
2020-05-11 00:00:00.000,4730,23882860,SYSCO,C00049262,FORTIRON& METAL,1899-12-30 00:00:00.000,04-15-2020,12-30-1899,NA,Open,NA,Open,NA,NA,1,3,
2020-04-21 00:00:00.000,4760,23887360,SYSCO,C00049262,PLUM MARKET PLYM RD PFDS,2020-04-13 00:00:00.000,04-16-2020,04-13-2020,NA,04-13-2020,NA,04-15-2020,NA,NA,3,3,04-15-2020
2020-04-21 00:00:00.000,4766,23887620,SYSCO,C00049262,UNIDINE THE MANORS,2020-04-13 00:00:00.000,04-17-2020,04-13-2020,NA,04-13-2020,NA,04-15-2020,NA,NA,3,3,04-15-2020
2020-04-21 00:00:00.000,4771,23888000,SYSCO,C00049262,WESTBORN MARKET III,2020-04-13 00:00:00.000,04-20-2020,04-13-2020,NA,04-13-2020,NA,04-15-2020,NA,NA,3,3,04-15-2020
2020-04-21 00:00:00.000,4779,23888810,SYSCO,C00049262,DREAM DINNERS ROCHESTER HILLS,2020-04-13 00:00:00.000,04-20-2020,04-13-2020,NA,04-13-2020,NA,04-15-2020,NA,NA,3,3,04-15-2020
2020-04-24 00:00:00.000,4824,23893480,SYSCO,C00049262,PROMEDICA TOLEDO BARRY BAGELS,2020-04-16 00:00:00.000,04-22-2020,04-16-2020,NA,04-16-2020,NA,04-18-2020,NA,NA,3,3,04-18-2020
2020-04-27 00:00:00.000,4873,23896550,SYSCO,C00049262,TPS 25923 PROVIDENCE PK HOSP,2020-04-17 00:00:00.000,04-22-2020,04-17-2020,NA,04-20-2020,NA,04-21-2020,NA,NA,3,3,04-21-2020
2020-04-29 00:00:00.000,4958,23904480,SYSCO,C00049262,BELMONT COUNTRY CLUB VGM,2020-04-22 00:00:00.000,04-29-2020,04-22-2020,NA,04-22-2020,NA,04-23-2020,NA,NA,3,3,04-23-2020
2020-05-01 00:00:00.000,5006,23907180,SYSCO,C00049262,TPS 25926 ST JOHN & MED CNTR,2020-04-23 00:00:00.000,04-29-2020,04-23-2020,NA,04-23-2020,NA,04-25-2020,NA,NA,3,3,04-25-2020
2020-05-06 00:00:00.000,5140,23914740,SYSCO,C00049262,DREAM DINNERS ROCHESTER HILLS,2020-04-27 00:00:00.000,05-04-2020,04-27-2020,NA,04-27-2020,NA,04-30-2020,NA,NA,3,3,04-30-2020
2020-05-07 00:00:00.000,5254,23921200,SYSCO,C00049262,HCR ARDEN COURTS-LIVONIA,2020-04-29 00:00:00.000,05-06-2020,04-29-2020,NA,04-30-2020,NA,05-01-2020,NA,NA,3,3,05-01-2020
2020-05-09 00:00:00.000,5314,23926480,SYSCO,C00049262,REDWOOD LODGE,2020-04-30 00:00:00.000,05-06-2020,04-30-2020,NA,05-01-2020,NA,05-03-2020,NA,NA,3,3,05-03-2020
2020-05-11 00:00:00.000,5371,23928740,SYSCO,C00049262,LAKESHORE MANOR,2020-05-01 00:00:00.000,05-06-2020,05-01-2020,NA,05-04-2020,NA,05-05-2020,NA,NA,3,3,05-05-2020
2020-05-31 00:00:00.000,5951,23929700,SYSCO,C00049262,O CONNOR S DELI,2020-05-04 00:00:00.000,05-06-2020,05-04-2020,NA,05-04-2020,NA,Open,NA,NA,2,3,
2020-05-13 00:00:00.000,6020,23931230,SYSCO,C00049262,DREAM DINNERS ROCHESTER HILLS,2020-05-04 00:00:00.000,05-11-2020,05-04-2020,NA,05-04-2020,NA,05-07-2020,NA,NA,3,3,05-07-2020
2020-05-13 00:00:00.000,6079,23935140,SYSCO,C00049262,GRACE SAVORY SWEET,2020-05-05 00:00:00.000,05-11-2020,05-05-2020,NA,05-06-2020,NA,05-07-2020,NA,NA,3,3,05-07-2020
2020-05-15 00:00:00.000,6319,23940130,SYSCO,C00049262,TPS 25925 ST JOHN RVR DIS HOSP,2020-05-07 00:00:00.000,05-13-2020,05-07-2020,NA,05-07-2020,NA,05-09-2020,NA,NA,3,3,05-09-2020
2020-05-18 00:00:00.000,6447,23942930,SYSCO,C00049262,TPS 25922 ST JOHN MCB OAK HOSP,2020-05-11 00:00:00.000,05-15-2020,05-11-2020,NA,05-11-2020,NA,05-12-2020,NA,NA,3,3,05-12-2020
2020-05-18 00:00:00.000,6454,23943310,SYSCO,C00049262,LITTLE DADDY S 15,2020-05-11 00:00:00.000,05-15-2020,05-11-2020,NA,05-11-2020,NA,05-12-2020,NA,NA,3,3,05-12-2020
2020-05-20 00:00:00.000,6582,23946270,SYSCO,C00049262,OTTAVA VIA,2020-05-12 00:00:00.000,05-18-2020,05-12-2020,NA,05-12-2020,NA,05-14-2020,NA,NA,3,3,05-14-2020
2020-05-20 00:00:00.000,6765,23948770,SYSCO,C00049262,BROOKSHIRE INN & GOLF CLUB,2020-05-13 00:00:00.000,05-20-2020,05-13-2020,NA,05-13-2020,NA,05-14-2020,NA,NA,3,3,05-14-2020
2020-05-22 00:00:00.000,6844,23951350,SYSCO,C00049262,TPS 26373 FS GENESYS REGIONAL,2020-05-14 00:00:00.000,05-20-2020,05-14-2020,NA,05-14-2020,NA,05-16-2020,NA,NA,3,3,05-16-2020
2020-05-27 00:00:00.000,7045,23956590,SYSCO,C00049262,PLUM MARKET PREPARED FOODS,2020-05-18 00:00:00.000,05-25-2020,05-18-2020,NA,05-18-2020,NA,05-21-2020,NA,NA,3,3,05-21-2020
2020-05-27 00:00:00.000,7059,23956880,SYSCO,C00049262,STAR DINER LTD,2020-05-18 00:00:00.000,05-25-2020,05-18-2020,NA,05-18-2020,NA,05-21-2020,NA,NA,3,3,05-21-2020
2020-05-29 00:00:00.000,7429,23964660,SYSCO,C00049262,SENIOR LIFESTYLE BIRMINGHAM,2020-05-21 00:00:00.000,05-25-2020,05-21-2020,NA,05-21-2020,NA,05-23-2020,NA,NA,3,3,05-23-2020
2020-05-29 00:00:00.000,7435,23965160,SYSCO,C00049262,BARRY BAGELS ANN ARBOR,2020-05-21 00:00:00.000,05-25-2020,05-21-2020,NA,05-21-2020,NA,05-23-2020,NA,NA,3,3,05-23-2020
2020-05-31 00:00:00.000,7541,23968060,SYSCO,C00049262,TPS 25923 PROVIDENCE PK HOSP,2020-05-22 00:00:00.000,05-25-2020,05-22-2020,NA,05-22-2020,NA,05-27-2020,NA,NA,3,3,05-27-2020
2020-05-31 00:00:00.000,7631,23970910,SYSCO,C00049262,REGENCY AT SHELBY TOWNSHIP,2020-05-25 00:00:00.000,05-27-2020,05-25-2020,NA,05-26-2020,NA,05-27-2020,NA,NA,3,3,05-27-2020
2020-06-19 00:00:00.000,9583,23980580,SYSCO,C00049262,SYSCO DETROIT  LLC,2020-06-05 00:00:00.000,06-17-2020,06-05-2020,NA,06-05-2020,NA,06-13-2020,NA,NA,3,3,06-13-2020
2020-07-18 00:00:00.000,11875,220-1702172,Performance Food Group,C00534180,ROCKFISH,2020-06-23 00:00:00.000,06-25-2020,06-23-2020,NA,06-23-2020,NA,Open,NA,NA,2,3,
2020-06-30 00:00:00.000,11869,220-1702177,Performance Food Group,C00534180,OSAKA SUSHI-HUGUENOT (P),2020-06-23 00:00:00.000,06-25-2020,06-23-2020,NA,06-23-2020,NA,06-24-2020,NA,NA,3,3,06-24-2020
2020-07-01 00:00:00.000,11871,220-1702178,Performance Food Group,C00534180,OVEN PIZZA COMPANY,2020-06-23 00:00:00.000,06-25-2020,06-23-2020,NA,06-23-2020,NA,06-25-2020,NA,NA,3,3,06-25-2020
2020-07-03 00:00:00.000,12308,220-1702763,Performance Food Group,C00534180,OFF THE HOOK,2020-06-25 00:00:00.000,06-29-2020,06-25-2020,NA,06-25-2020,NA,06-27-2020,NA,NA,3,3,06-27-2020
2020-07-03 00:00:00.000,12309,220-1702764,Performance Food Group,C00534180,CHOPS (P),2020-06-25 00:00:00.000,06-29-2020,06-25-2020,NA,06-25-2020,NA,06-27-2020,NA,NA,3,3,06-27-2020
2020-07-06 00:00:00.000,12526,220-1703170,Performance Food Group,C00534180,JAMES RIVER COUNTRY CLUB,2020-06-26 00:00:00.000,07-01-2020,06-26-2020,NA,06-26-2020,NA,06-30-2020,NA,NA,3,3,06-30-2020
2020-07-18 00:00:00.000,13048,220-1704185,Performance Food Group,C00534180,SECRET SANDWICH SOCIETY,2020-07-01 00:00:00.000,07-06-2020,07-01-2020,NA,07-01-2020,NA,Open,NA,NA,2,3,
2020-07-15 00:00:00.000,13840,220-1705604,Performance Food Group,C00534180,ON THE MARK MEALS,2020-07-07 00:00:00.000,07-09-2020,07-07-2020,NA,07-07-2020,NA,07-09-2020,NA,NA,3,3,07-09-2020
2020-07-15 00:00:00.000,13835,220-1705606,Performance Food Group,C00534180,FOODSERV PRTNRS OF VA LLC,2020-07-07 00:00:00.000,07-09-2020,07-07-2020,NA,07-07-2020,NA,07-09-2020,NA,NA,3,3,07-09-2020
